,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
239,0.46,-0.239,0.263,0.088,0.023,1.144,0.319,0.12,-0.694
240,0.44,-0.413,0.443,0.166,-0.067,1.286,0.312,0.127,-0.699
241,0.344,-0.45,0.497,0.254,-0.145,1.387,0.292,0.112,-0.676
242,0.226,-0.29,0.335,0.315,-0.206,1.435,0.292,0.112,-0.676
243,0.106,-0.095,0.132,0.326,-0.217,1.398,0.279,0.111,-0.687
244,-0.07,-0.028,0.027,0.324,-0.191,1.316,0.292,0.133,-0.676
245,-0.262,-0.044,0.015,0.323,-0.163,1.209,0.285,0.133,-0.663
246,-0.421,-0.089,0.098,0.333,-0.115,1.045,0.31,0.103,-0.667
247,-0.467,-0.141,0.237,0.37,-0.034,0.892,0.298,0.135,-0.67
248,-0.329,-0.135,0.396,0.424,0.057,0.779,0.289,0.142,-0.684
249,-0.044,-0.003,0.527,0.455,0.121,0.697,0.309,0.133,-0.654
250,0.238,0.176,0.586,0.462,0.103,0.694,0.298,0.153,-0.687
251,0.396,0.353,0.554,0.439,-0.002,0.775,0.304,0.159,-0.687
252,0.372,0.387,0.521,0.376,-0.135,0.871,0.303,0.16,-0.687
253,0.231,0.245,0.506,0.289,-0.246,0.965,0.294,0.145,-0.685
254,0.121,0.064,0.478,0.199,-0.214,0.958,0.294,0.145,-0.685
255,0.053,-0.009,0.485,0.223,-0.12,0.891,0.306,0.154,-0.684
256,0.056,0.0,0.508,0.223,-0.12,0.891,0.307,0.159,-0.693
257,0.112,0.002,0.534,0.239,-0.023,0.841,0.318,0.166,-0.687
258,0.138,0.023,0.574,0.239,0.036,0.817,0.316,0.166,-0.679
259,0.166,0.028,0.6,0.233,0.043,0.834,0.319,0.16,-0.682
260,0.204,0.051,0.59,0.214,0.031,0.87,0.307,0.175,-0.682
261,0.222,0.072,0.567,0.195,0.01,0.902,0.303,0.186,-0.682
262,0.196,0.073,0.559,0.173,-0.008,0.923,0.316,0.186,-0.682
263,0.172,0.029,0.518,0.145,-0.026,0.945,0.309,0.186,-0.681
264,0.105,0.018,0.483,0.128,-0.038,0.96,0.321,0.192,-0.682
265,0.055,0.025,0.429,0.126,-0.029,0.965,0.313,0.183,-0.678
266,0.049,0.057,0.385,0.129,-0.001,0.947,0.324,0.193,-0.676
267,0.1,0.086,0.32,0.125,0.039,0.915,0.316,0.186,-0.688
268,0.102,0.109,0.27,0.118,0.062,0.912,0.327,0.217,-0.681
269,0.056,0.123,0.245,0.111,0.063,0.921,0.345,0.214,-0.673
270,0.034,0.154,0.205,0.095,0.074,0.919,0.327,0.19,-0.658
271,0.03,0.186,0.166,0.081,0.092,0.941,0.342,0.213,-0.676
272,0.041,0.211,0.12,0.059,0.09,1.034,0.346,0.22,-0.697
273,0.03,0.247,0.06,0.059,0.09,1.034,0.342,0.208,-0.682
274,0.015,0.329,-0.025,0.041,0.056,1.077,0.342,0.208,-0.682
275,0.032,0.356,-0.118,0.015,0.013,1.112,0.345,0.205,-0.685
276,0.163,0.383,-0.213,-0.017,-0.014,1.148,0.355,0.208,-0.697
277,0.268,0.402,-0.191,-0.041,0.005,1.17,0.354,0.198,-0.691
278,0.175,0.32,-0.099,-0.046,0.0,1.277,0.376,0.192,-0.696
279,-0.154,0.178,-0.121,-0.059,-0.126,1.495,0.366,0.202,-0.708
280,-0.473,0.15,-0.308,-0.074,-0.299,1.684,0.372,0.199,-0.712
281,-0.543,0.247,-0.583,-0.053,-0.347,1.658,0.376,0.193,-0.709
282,-0.438,0.18,-0.698,-0.029,-0.238,1.393,0.36,0.204,-0.706
283,-0.431,0.084,-0.644,-0.04,-0.117,1.067,0.372,0.211,-0.688
284,-0.544,-0.054,-0.415,-0.057,-0.057,0.843,0.354,0.204,-0.703
285,-0.632,-0.179,-0.184,-0.05,-0.04,0.795,0.37,0.222,-0.712
286,-0.554,-0.13,-0.132,0.0,-0.076,0.892,0.378,0.21,-0.706
287,-0.452,-0.011,-0.15,0.057,-0.128,1.013,0.357,0.232,-0.693
288,-0.427,0.074,-0.19,0.077,-0.19,1.084,0.372,0.217,-0.697
289,-0.422,0.114,-0.248,0.062,-0.246,1.07,0.358,0.238,-0.696
290,-0.385,0.138,-0.283,0.037,-0.236,0.937,0.373,0.237,-0.691
291,-0.308,0.137,-0.286,0.027,-0.174,0.775,0.373,0.237,-0.691
292,-0.202,0.1,-0.263,0.026,-0.101,0.641,0.36,0.24,-0.706
293,-0.072,0.042,-0.236,0.026,-0.048,0.545,0.376,0.258,-0.697
294,0.041,0.012,-0.203,0.031,-0.007,0.496,0.376,0.258,-0.697
295,0.127,-0.01,-0.179,0.039,0.013,0.502,0.352,0.246,-0.682
296,0.189,-0.044,-0.147,0.049,0.018,0.541,0.384,0.228,-0.706
297,0.245,-0.099,-0.111,0.067,0.033,0.596,0.355,0.223,-0.679
298,0.336,-0.149,-0.058,0.091,0.069,0.662,0.363,0.223,-0.697
299,0.429,-0.175,0.005,0.11,0.115,0.707,0.37,0.231,-0.687
300,0.489,-0.194,0.077,0.118,0.141,0.751,0.355,0.199,-0.696
301,0.469,-0.223,0.161,0.124,0.143,0.822,0.355,0.216,-0.688
302,0.389,-0.263,0.282,0.139,0.13,0.919,0.343,0.202,-0.696
303,0.313,-0.24,0.336,0.162,0.113,1.034,0.342,0.208,-0.691
304,0.273,-0.213,0.324,0.189,0.118,1.165,0.354,0.199,-0.684
305,0.257,-0.145,0.308,0.203,0.128,1.249,0.345,0.183,-0.681
306,0.307,-0.08,0.282,0.2,0.141,1.245,0.322,0.205,-0.681
307,0.318,-0.101,0.3,0.128,0.167,1.122,0.351,0.201,-0.679
308,0.311,-0.135,0.382,0.115,0.141,1.128,0.322,0.205,-0.676
309,0.43,-0.19,0.402,0.115,0.141,1.128,0.327,0.192,-0.7
310,0.459,-0.266,0.512,0.147,0.093,1.215,0.351,0.214,-0.702
311,0.262,-0.286,0.617,0.182,-0.054,1.362,0.339,0.199,-0.67
312,0.016,-0.23,0.546,0.182,-0.248,1.577,0.339,0.199,-0.67
313,-0.208,-0.08,0.294,0.175,-0.357,1.714,0.345,0.201,-0.693
314,-0.429,-0.011,0.067,0.166,-0.354,1.68,0.337,0.211,-0.694
315,-0.521,0.037,-0.072,0.178,-0.293,1.434,0.319,0.202,-0.676
316,-0.486,0.049,-0.102,0.233,-0.184,1.063,0.325,0.223,-0.672
317,-0.226,0.023,-0.083,0.298,-0.064,0.765,0.333,0.225,-0.67
318,0.089,0.004,0.015,0.367,0.055,0.596,0.336,0.229,-0.681
319,0.135,0.057,0.199,0.389,0.045,0.531,0.328,0.234,-0.67
320,0.156,0.133,0.311,0.352,-0.068,0.563,0.334,0.253,-0.66
321,0.194,0.186,0.33,0.274,-0.158,0.647,0.357,0.225,-0.687
322,0.163,0.235,0.349,0.163,-0.24,0.725,0.336,0.231,-0.685
323,0.174,0.207,0.321,0.073,-0.266,0.819,0.339,0.22,-0.681
324,0.237,0.119,0.3,0.024,-0.223,0.869,0.354,0.241,-0.696
325,0.314,0.076,0.21,0.064,-0.084,0.828,0.343,0.235,-0.675
326,0.422,-0.036,-0.028,0.064,-0.084,0.828,0.364,0.229,-0.669
327,0.432,-0.086,-0.226,0.089,-0.057,0.828,0.364,0.225,-0.7
328,0.252,0.039,-0.109,0.112,-0.026,0.866,0.349,0.21,-0.684
