magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
780,247,-550,2,-2,-4,-13,10,999,0:48:53
771,243,-553,2,-2,-6,-13,10,999,0:48:53
792,247,-535,3,-1,-6,-12,10,999,0:48:53
766,235,-534,2,-1,-6,-10,12,999,0:48:53
754,226,-541,2,-2,-6,-10,14,1000,0:48:53
795,244,-537,2,-2,-6,-10,13,1000,0:48:53
795,244,-537,2,-4,-6,-10,13,1001,0:48:53
777,247,-549,2,-4,-5,-8,13,1001,0:48:53
762,247,-543,2,-2,-7,-9,13,999,0:48:53
783,252,-546,2,-2,-6,-9,13,998,0:48:53
786,234,-559,2,-2,-5,-9,14,997,0:48:53
792,252,-526,1,4,-6,-9,15,997,0:48:53
780,228,-535,3,0,-7,-8,14,997,0:48:53
780,228,-535,3,-1,-5,-10,14,999,0:48:53
780,240,-559,2,-2,-5,-10,14,1000,0:48:53
790,252,-538,2,-2,-6,-10,12,1000,0:48:53
768,240,-555,2,-2,-7,-8,13,998,0:48:53
790,249,-555,2,-2,-5,-6,13,998,0:48:53
777,241,-522,3,-3,-6,-9,14,998,0:48:53
769,246,-547,2,-2,-6,-12,15,998,0:48:53
769,246,-547,2,-2,-6,-12,14,999,0:48:53
769,228,-540,3,0,-6,-12,14,999,0:48:53
774,249,-531,3,-2,-5,-11,13,1000,0:48:53
778,258,-541,2,-1,-5,-10,15,998,0:48:53
771,262,-552,2,-1,-6,-10,16,998,0:48:53
769,256,-535,2,-1,-6,-10,14,1000,0:48:53
789,235,-538,4,-3,-6,-12,13,1000,0:48:53
789,235,-538,2,-1,-6,-11,12,1000,0:48:53
775,237,-537,2,-3,-6,-8,12,1002,0:48:53
796,235,-552,2,-3,-5,-10,13,1000,0:48:53
757,241,-547,2,-2,-4,-11,14,999,0:48:53
795,241,-541,3,-2,-5,-10,13,998,0:48:53
748,250,-534,7,-3,-5,-10,14,997,0:48:53
778,241,-553,5,-2,-7,-10,16,998,0:48:53
778,241,-553,3,-2,-7,-11,14,998,0:48:53
774,252,-552,2,-2,-7,-12,14,999,0:48:53
