,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
270,2.5,16.3,-36.0,-0.035,0.071,0.052,-0.232,0.144,-1.128
271,-20.5,-15.2,-37.0,0.026,-0.015,0.083,-0.235,0.16,-1.122
272,-32.1,0.1,-27.8,-0.069,-0.094,-0.057,-0.217,0.177,-1.114
273,-32.1,-31.7,-28.0,0.128,-0.173,-0.08,-0.19,0.195,-1.128
274,-27.7,-15.5,-29.8,0.05,-0.26,-0.091,-0.163,0.22,-1.162
275,-22.6,-15.1,-12.8,0.004,-0.451,-0.024,-0.136,0.246,-1.177
276,5.8,-1.2,1.2,0.039,-0.529,0.16,-0.135,0.253,-1.177
277,30.8,-8.6,9.5,0.044,-0.452,0.107,-0.126,0.228,-1.165
278,35.2,-31.6,13.7,0.081,-0.36,0.056,-0.141,0.195,-1.14
279,35.9,-11.5,16.3,0.204,-0.163,0.008,-0.162,0.147,-1.135
280,12.3,-10.8,19.1,0.099,-0.019,-0.02,-0.181,0.139,-1.135
281,-12.9,-15.1,21.6,0.047,0.138,-0.106,-0.205,0.124,-1.147
282,-18.4,6.5,31.9,0.043,0.211,-0.129,-0.211,0.097,-1.149
283,-21.0,5.7,24.2,0.076,0.242,0.091,-0.21,0.1,-1.162
284,-13.5,9.1,32.3,0.128,0.286,0.181,-0.198,0.093,-1.182
285,12.3,-0.7,20.0,0.212,0.358,0.099,-0.196,0.1,-1.177
286,22.1,6.9,-2.0,0.295,0.341,0.123,-0.19,0.103,-1.188
287,36.3,0.3,-28.3,0.166,0.289,0.033,-0.211,0.111,-1.17
288,37.8,0.0,-31.5,0.099,0.219,-0.065,-0.219,0.117,-1.144
289,1.1,-9.5,-40.3,0.018,0.091,0.021,-0.234,0.133,-1.122
290,-19.3,-14.2,-33.6,0.03,-0.024,-0.016,-0.238,0.142,-1.114
291,-39.9,27.0,-28.0,0.032,-0.108,-0.039,-0.217,0.168,-1.12
292,-67.5,0.8,-18.7,-0.093,-0.281,-0.084,-0.18,0.207,-1.141
293,-34.5,5.2,-14.6,0.158,-0.348,-0.054,-0.121,0.25,-1.176
294,-19.1,2.7,-4.1,-0.001,-0.54,0.107,-0.109,0.294,-1.209
295,39.1,-20.0,7.7,-0.041,-0.427,0.022,-0.076,0.291,-1.197
296,6.9,-14.4,20.7,-0.018,-0.368,0.033,-0.085,0.237,-1.149
297,67.7,-28.8,34.3,0.061,-0.296,0.164,-0.109,0.193,-1.119
298,48.1,-9.8,43.8,0.13,-0.086,0.118,-0.16,0.142,-1.11
299,-16.6,-8.8,50.1,0.134,0.048,0.051,-0.211,0.123,-1.122
300,-39.8,5.3,59.9,0.105,0.122,-0.139,-0.235,0.112,-1.159
301,-43.2,19.9,57.2,0.174,0.195,-0.029,-0.231,0.109,-1.177
302,-39.4,4.9,43.6,0.198,0.262,0.029,-0.201,0.102,-1.186
303,-18.8,0.7,20.7,0.149,0.322,0.076,-0.193,0.091,-1.2
304,3.6,-3.3,-0.1,0.068,0.325,0.108,-0.184,0.096,-1.204
305,29.7,-8.6,-15.8,0.096,0.287,0.071,-0.172,0.085,-1.192
306,53.9,-15.3,-35.9,0.187,0.232,0.17,-0.184,0.085,-1.177
307,59.6,-15.6,-35.7,0.052,0.157,0.049,-0.205,0.091,-1.156
308,23.1,-9.8,-42.6,0.124,0.095,0.082,-0.237,0.109,-1.137
309,-15.0,-8.1,-37.7,-0.047,-0.005,-0.04,-0.253,0.117,-1.125
